Time,Channel1,Channel2,Channel3,Channel4,Ref1,Ref2,Ref3,IndexId
20:04:33,900.85,485.68,48.56,238.97,0,0,0,163
20:04:33,753.9,491.06,38.78,152.12,0,0,0,164
20:04:33,913.1,482.67,50.77,211.03,0,0,0,165
20:04:33,960.14,496.47,49.23,270.56,0,0,0,166
20:04:33,780.8,509.95,40.12,183.96,0,0,0,167
20:04:33,846.85,501.4,47.02,183.71,0,0,0,168
20:04:33,994.17,503.02,52.04,275.9,0,0,0,169
20:04:33,844.27,516.29,41.14,226.3,0,0,0,170
20:04:33,792.37,510.64,43.35,175.8,0,0,0,171
20:04:33,982.36,502.56,51.67,262.99,0,0,0,172
20:04:33,918.64,512.01,45.54,260.81,0,0,0,173
20:04:33,772.83,514.77,40,169.22,0,0,0,174
20:04:33,929.2,496.45,45.82,222.09,0,0,0,175
20:04:33,971.82,498.34,45.68,271.79,0,0,0,176
20:04:33,780.65,499.93,36.01,183.37,0,0,0,177
20:04:33,844.03,482.96,40.55,180.64,0,0,0,178
20:04:33,977.74,477.3,41.79,266.26,0,0,0,179
20:04:33,827.54,479.81,33.9,206.31,0,0,0,180
20:04:33,769.44,463.99,32.17,145.09,0,0,0,181
20:04:33,951.99,447.94,41.28,231.44,0,0,0,182
20:04:33,885.85,457.95,35.3,228.61,0,0,0,183
20:04:33,736.77,458.48,31.09,140.81,0,0,0,184
20:04:33,891.82,447.63,43.37,198.43,0,0,0,185
20:04:33,939.24,454.09,41.48,245.88,0,0,0,186
20:04:33,751.78,457.36,33.38,156.82,0,0,0,187
20:04:33,817.98,451.38,39.82,156.72,0,0,0,188
20:04:33,960.1,457.46,43.95,247.53,0,0,0,189
20:04:33,811.86,466.5,38.09,196.57,0,0,0,190
20:04:33,758.32,463.24,34.81,140.39,0,0,0,191
20:04:33,945.65,459.52,42.21,238.13,0,0,0,192
20:04:33,884.91,471.67,42.1,234.59,0,0,0,193
20:04:33,736.95,473.3,36.21,146.97,0,0,0,194
20:04:33,897.65,461.53,45.2,201.3,0,0,0,195
20:04:33,941.08,469.75,46.27,250.57,0,0,0,196
20:04:33,753.85,480.29,38.27,161.33,0,0,0,197
20:04:33,821.64,467.17,43.75,162.02,0,0,0,198
20:04:33,967.99,468.38,48.91,250.1,0,0,0,199
20:04:33,819.37,480.68,42.69,200.94,0,0,0,200
20:04:33,770.42,471.68,38.65,142.68,0,0,0,0
20:04:33,960.69,469.2,51.32,235.45,0,0,0,1
20:04:33,896.71,479.5,42.7,236.5,0,0,0,2
20:04:33,748.57,481.44,36.82,145.14,0,0,0,3
20:04:33,907.08,464.18,44.68,203.41,0,0,0,4
20:04:33,952.25,467.61,45.87,250.73,0,0,0,5
20:04:33,775.57,475.4,38.48,165.84,0,0,0,6
20:04:33,845.05,463.91,40.56,165.98,0,0,0,7
20:04:33,985.91,465.11,47.31,253.17,0,0,0,8
20:04:33,834.32,476.36,39.69,202.8,0,0,0,9
20:04:33,782.79,471.02,39.03,141.71,0,0,0,10
20:04:33,970.64,463.61,47.21,236.21,0,0,0,11
20:04:33,896.74,474.98,44.57,231.87,0,0,0,12
20:04:33,753.42,485.08,36.12,147.56,0,0,0,13
20:04:33,916.97,478.37,47.11,210.55,0,0,0,14
20:04:33,960.4,485.56,48.79,267.12,0,0,0,15
20:04:33,777.41,493.6,39.12,177.28,0,0,0,16
20:04:33,841.82,480.5,44.66,180.3,0,0,0,17
20:04:33,979.83,479.75,49.92,260.13,0,0,0,18
20:04:34,827.88,489.43,40.37,207.79,0,0,0,19
20:04:34,778.41,477.87,39.45,144.87,0,0,0,20
20:04:34,965.76,466.61,48.96,239.65,0,0,0,21
20:04:34,897.21,478.29,43.27,236.29,0,0,0,22
20:04:34,750.8,473.37,35,144.89,0,0,0,23
20:04:34,907.1,459.86,46.7,199.7,0,0,0,24
20:04:34,950.48,462.55,45.11,250.46,0,0,0,25
20:04:34,765.09,467.11,36.88,159.7,0,0,0,26
20:04:34,831.37,456.88,39.28,162.3,0,0,0,27
20:04:34,970.62,455.22,44.91,249.08,0,0,0,28
20:04:34,815.56,462,36.78,195.03,0,0,0,29
20:04:34,765.95,453.89,33.46,137.2,0,0,0,30
20:04:34,948.61,442.62,42.62,227.57,0,0,0,31
20:04:34,878.21,449.83,37.18,218.92,0,0,0,32
20:04:34,735.37,451.62,33.49,131.44,0,0,0,33
20:04:34,889.2,439.88,41.59,191.66,0,0,0,34
20:04:34,933.91,447.53,39.91,238.71,0,0,0,35
20:04:34,748.75,454.35,29.96,149.77,0,0,0,36
20:04:34,817.81,441.9,36.53,156.68,0,0,0,37
20:04:34,959.82,444.03,43.61,247.32,0,0,0,38
20:04:34,811.02,454.51,34.7,192.17,0,0,0,39
20:04:34,758.93,447.33,29.94,132.64,0,0,0,40
20:04:34,944.16,438.27,39.73,224.06,0,0,0,41
20:04:34,878.07,449.78,36.25,222.09,0,0,0,42
20:04:34,736.04,454.99,30.68,134.57,0,0,0,43
20:04:34,893.78,444.25,39.81,193.43,0,0,0,44
20:04:34,934.22,448.59,41.99,244.34,0,0,0,45
20:04:34,753.45,454.93,30.2,154.75,0,0,0,46
20:04:34,821.09,445.48,37.35,159.32,0,0,0,47
20:04:34,960.53,445.13,42.26,244.21,0,0,0,48
20:04:34,806.55,457.98,34.81,190.13,0,0,0,49
20:04:34,759.66,446.99,31.19,133.7,0,0,0,50
20:04:34,944.44,437.25,41.97,225.61,0,0,0,51
20:04:34,874.38,450.7,35.85,221.73,0,0,0,52
20:04:34,728.09,453.74,31.99,133.26,0,0,0,53
20:04:34,893.05,441.64,40.42,193.22,0,0,0,54
20:04:34,933.11,451.15,41.65,242.11,0,0,0,55
20:04:34,751.55,455.64,33.46,150.42,0,0,0,56
20:04:34,818.1,443.2,39.26,156.38,0,0,0,57
20:04:34,959.81,444.79,45.68,242.84,0,0,0,58
20:04:34,807.02,458.04,36.21,186.31,0,0,0,59
20:04:34,760.82,448.48,34.85,130.74,0,0,0,60
20:04:34,949.17,444.49,46.46,223.8,0,0,0,61
20:04:34,880.31,459.28,39.85,221.89,0,0,0,62
20:04:34,738.97,461.46,35.7,133.74,0,0,0,63
20:04:34,897.75,448.83,43.84,193.79,0,0,0,64
20:04:34,934.36,455.45,44.9,241.58,0,0,0,65
20:04:34,751.23,464.18,34.87,150.4,0,0,0,66
20:04:34,821.64,452.99,41.42,152.17,0,0,0,67
20:04:34,956.47,457.12,45.88,243.19,0,0,0,68
20:04:34,806.21,471.32,40.02,193.76,0,0,0,69
20:04:34,763.11,465.09,41.54,136.32,0,0,0,70
20:04:34,950.12,458.61,53.07,230.92,0,0,0,71
20:04:34,880.29,473.96,45.46,228.15,0,0,0,72
20:04:34,737.63,472.95,35.61,134.55,0,0,0,73
20:04:34,898,459.49,46.91,194.14,0,0,0,74
20:04:34,935.42,470.29,45.04,246.69,0,0,0,75
20:04:34,757.87,473.68,41.2,159.4,0,0,0,76
20:04:34,827.56,459.89,45.79,160.35,0,0,0,77
20:04:34,963.52,461.86,49.82,249.7,0,0,0,78
20:04:34,814.83,482.12,39.37,199.25,0,0,0,79
20:04:34,771.63,470.28,40.06,142.63,0,0,0,80
20:04:34,962.43,464.17,49.43,237.24,0,0,0,81
20:04:34,893.07,474.83,45.68,234.75,0,0,0,82
20:04:34,754.44,478.41,38.86,147.8,0,0,0,83
20:04:34,915.78,469,43.96,212.89,0,0,0,84
20:04:34,951.09,473.05,46.44,256.28,0,0,0,85
20:04:34,767.14,484.3,37.86,164.74,0,0,0,86
20:04:34,839.78,470.28,43.13,169.2,0,0,0,87
20:04:34,975.32,468.71,46.05,256.6,0,0,0,88
20:04:34,820.68,479,41.37,202.7,0,0,0,89
20:04:34,774.01,475.05,39.23,145.96,0,0,0,90
20:04:34,959.44,466.28,49.13,237.71,0,0,0,91
20:04:34,887.49,476.5,41.94,234.56,0,0,0,92
20:04:34,743.65,473.03,38.46,141.27,0,0,0,93
20:04:34,909.8,467.02,45.87,203.52,0,0,0,94
20:04:34,948.13,474.27,47,254.43,0,0,0,95
20:04:34,765.26,480.09,34.78,165.49,0,0,0,96
20:04:34,833.47,466.6,40.94,164.79,0,0,0,97
20:04:34,970.29,469.87,43.95,253.17,0,0,0,98
20:04:34,818.01,476.85,39.06,196.45,0,0,0,99
20:04:34,769.61,471.26,39.45,142.81,0,0,0,100
20:04:34,952.73,457.98,43.81,232.93,0,0,0,101
20:04:34,880.76,470.32,39.93,226.78,0,0,0,102
20:04:34,739.3,466.35,33.33,134.24,0,0,0,103
20:04:34,900.73,446.91,40.12,192.49,0,0,0,104
20:04:34,937.23,452.16,40.6,239.25,0,0,0,105
20:04:34,752.61,458.64,35.52,153.14,0,0,0,106
20:04:34,824.24,444.7,40.6,149.55,0,0,0,107
20:04:34,966.51,447.04,43.87,240.13,0,0,0,108
20:04:34,811.55,454.09,35.44,184.52,0,0,0,109
20:04:34,767.41,448.15,32.28,132.04,0,0,0,110
20:04:34,954.76,438.01,44.93,226.18,0,0,0,111
20:04:34,881.39,446.24,36.79,216.74,0,0,0,112
20:04:34,739.72,448.28,35.41,127.13,0,0,0,113
20:04:34,904,440.8,42.82,192.05,0,0,0,114
20:04:34,940.41,451.33,45.05,242.54,0,0,0,115
20:04:34,757.83,462.46,35.16,152.16,0,0,0,116
20:04:34,833.46,451.4,41.25,159.81,0,0,0,117
20:04:34,965.2,454.64,44.27,249.99,0,0,0,118
20:04:34,814.74,474.62,37.06,199.99,0,0,0,119
20:04:34,776.57,477.23,42.59,147.98,0,0,0,120
20:04:34,963.11,463.9,48.88,239.02,0,0,0,121
20:04:34,888.44,476.54,44.75,237.39,0,0,0,122
20:04:34,745.83,478.83,37.67,147.6,0,0,0,123
20:04:34,912.61,472.72,47.57,212.08,0,0,0,124
20:04:34,949.74,479.6,47.09,259.47,0,0,0,125
20:04:34,767.62,489.09,39.87,169.25,0,0,0,126
20:04:34,841.03,471.86,44.8,174.84,0,0,0,127
20:04:34,975.56,469.53,50.85,256.66,0,0,0,128
20:04:34,819.22,477.64,43.72,200.1,0,0,0,129
20:04:34,773.87,474.82,40.72,146.99,0,0,0,130
20:04:34,961.41,464.34,49.04,239.12,0,0,0,131
20:04:34,882.54,478.18,42.99,231.13,0,0,0,132
20:04:34,744.2,478.14,38.33,142.16,0,0,0,133
20:04:34,904.78,457.72,45.84,198.96,0,0,0,134
20:04:34,938.46,466.32,45.61,250.56,0,0,0,135
20:04:34,760.02,469.91,37.89,162.39,0,0,0,136
20:04:34,829.97,458.57,43.96,161.79,0,0,0,137
20:04:34,963.93,456.99,46.81,247.86,0,0,0,138
20:04:34,808.89,466.25,41.42,191.2,0,0,0,139
20:04:34,773.36,463.31,38.81,137.96,0,0,0,140
20:04:34,962.16,456.27,48.18,233.09,0,0,0,141
20:04:34,891.18,467.49,43.24,227.59,0,0,0,142
20:04:34,754.91,459.46,36.36,138.41,0,0,0,143
20:04:34,913.68,451.47,43.45,198.02,0,0,0,144
20:04:34,945.91,458.67,42.94,240.33,0,0,0,145
20:04:34,761.07,464.78,32.69,154.08,0,0,0,146
20:04:34,833.51,448.96,40.1,160.43,0,0,0,147
20:04:34,966.88,448.62,43.78,238.93,0,0,0,148
20:04:34,807.13,454.68,37.53,182.5,0,0,0,149
20:04:34,766.76,450.41,37.47,132.03,0,0,0,150
20:04:34,957,444.02,46.1,226.26,0,0,0,151
20:04:34,882.76,458.71,42.06,217.63,0,0,0,152
20:04:34,742.59,456.61,35.97,129.89,0,0,0,153
20:04:34,901.16,440.84,44.75,188.48,0,0,0,154
20:04:34,939.77,450.41,40.18,240.6,0,0,0,155
20:04:34,751.91,456.86,36.65,150.28,0,0,0,156
20:04:34,827.18,446.58,42.73,155.16,0,0,0,157
20:04:34,960.39,445.17,46.04,243.05,0,0,0,158
20:04:34,806.83,461.47,36.84,185.76,0,0,0,159
20:04:34,766.27,449.72,39.46,133.13,0,0,0,160
20:04:34,951.68,442.85,47.03,224.5,0,0,0,161
20:04:34,877.22,457.07,44.27,216.51,0,0,0,162
20:04:34,737.98,456.86,36.9,125.83,0,0,0,163
20:04:34,901.99,446.99,46.95,189.36,0,0,0,164
20:04:34,934.73,457.57,49.08,242.15,0,0,0,165
20:04:34,751.6,461.8,38.78,148.98,0,0,0,166
20:04:34,828.3,451.58,43.72,156.82,0,0,0,167
20:04:34,963.29,452.71,48.25,249.63,0,0,0,168
20:04:34,808.29,463.15,40.31,185.87,0,0,0,169
20:04:34,770.61,458.47,42.42,132.36,0,0,0,170
20:04:34,949.75,450.12,49.29,229.11,0,0,0,171
20:04:34,883.29,465.59,43.96,220.78,0,0,0,172
20:04:34,743.02,465.7,41.22,134.86,0,0,0,173
20:04:34,911.56,458.83,48.84,198.54,0,0,0,174
20:04:34,945.15,464.66,47.07,249.43,0,0,0,175
20:04:34,763.77,476.3,40.26,158.91,0,0,0,176
20:04:34,838.02,463.18,48.09,166.29,0,0,0,177
20:04:34,969.86,463.09,51.16,250.43,0,0,0,178
20:04:34,810.97,478.31,43.38,194.85,0,0,0,179
20:04:34,774,475.03,43.88,143,0,0,0,180
20:04:34,958.08,464.92,51.3,238.84,0,0,0,181
20:04:34,882.68,474.66,47.04,231.23,0,0,0,182
20:04:34,748.58,476.93,44.31,148.01,0,0,0,183
20:04:34,909.03,466.83,49.03,212.89,0,0,0,184
20:04:34,943.09,469.33,47.58,255.61,0,0,0,185
20:04:34,759.96,474.71,40.96,162.58,0,0,0,186
20:04:34,836.56,461.45,46.23,169.32,0,0,0,187
20:04:34,967.51,465.63,48.84,254.93,0,0,0,188
20:04:34,806.47,472.9,43.7,188.53,0,0,0,189
20:04:34,771.12,460.26,43.13,140.18,0,0,0,190
20:04:34,956.32,455.15,50.2,236.73,0,0,0,191
20:04:34,878.06,467.05,45.95,227.89,0,0,0,192
20:04:34,740.5,465.36,38.62,135.02,0,0,0,193
20:04:34,901.03,450.91,50.4,200.06,0,0,0,194
20:04:34,929.24,459.48,50.75,242.47,0,0,0,195
20:04:34,752.89,468.16,41.98,156.55,0,0,0,196
20:04:34,830.56,456.14,47.12,166.39,0,0,0,197
20:04:34,965.59,462.19,48.8,251.94,0,0,0,198
20:04:34,812.04,473.61,43.79,193.06,0,0,0,199
20:04:34,770.2,466.54,42.5,140.77,0,0,0,200
20:04:34,954.54,464.02,50.6,235.8,0,0,0,0
20:04:34,875.36,468.04,42.82,225.37,0,0,0,1
20:04:34,743.36,471,38.75,137.94,0,0,0,2
20:04:34,905.37,457.88,46.12,200.15,0,0,0,3
20:04:34,935.28,465.06,48.44,244.28,0,0,0,4
20:04:34,749.97,469.85,40.59,159.66,0,0,0,5
20:04:34,839.2,456.06,46.61,164.08,0,0,0,6
20:04:34,965.77,456.16,48.35,245.73,0,0,0,7
20:04:34,806.84,465.88,42.63,187.33,0,0,0,8
20:04:34,770.7,456.78,41.79,138.65,0,0,0,9
20:04:34,953.56,449.32,50.51,228.46,0,0,0,10
20:04:34,878.78,461.2,45.88,221.67,0,0,0,11
20:04:34,741.66,463.79,42.09,139.87,0,0,0,12
20:04:34,902.79,447.47,50.83,201.03,0,0,0,13
20:04:34,931.82,453.18,48.76,238.28,0,0,0,14
20:04:34,750.51,463.39,38.72,148.79,0,0,0,15
20:04:34,829.96,452.81,46.52,159.93,0,0,0,16
20:04:35,966.5,454.65,53.17,248.1,0,0,0,17
20:04:35,809.1,464.71,39.67,187.89,0,0,0,18
20:04:35,771.09,458.65,41.97,137.71,0,0,0,19
20:04:35,958.3,454.29,52.39,233.82,0,0,0,20
20:04:35,876.85,467.08,46.58,227.99,0,0,0,21
20:04:35,742.5,465.3,40.13,138.99,0,0,0,22
20:04:35,908.07,455.43,51.55,201.94,0,0,0,23
20:04:35,939.06,465.22,47.01,246.56,0,0,0,24
20:04:35,754.89,473.73,38.28,158.53,0,0,0,25
20:04:35,835.19,455.92,43.22,162.89,0,0,0,26
20:04:35,964.15,461.73,50.13,250.24,0,0,0,27
20:04:35,810.79,470.39,43.44,190.92,0,0,0,28
20:04:35,769.99,463.44,43.53,141.28,0,0,0,29
20:04:35,952.24,451.74,50.54,232.98,0,0,0,30
20:04:35,876.38,464.54,48.37,226.23,0,0,0,31
20:04:35,745.46,467.2,42.04,140.39,0,0,0,32
20:04:35,907.08,451.79,48.56,197.88,0,0,0,33
20:04:35,937.99,455.19,48.97,245.44,0,0,0,34
20:04:35,762.17,465.04,40.59,153.92,0,0,0,35
20:04:35,843.58,454.25,45.22,163.75,0,0,0,36
20:04:35,971.7,453.14,52.7,249.45,0,0,0,37
20:04:35,812.37,466.85,41.41,190.18,0,0,0,38
20:04:35,777.27,459.7,42.72,142.31,0,0,0,39
20:04:35,958.55,446.52,51.21,227.62,0,0,0,40
20:04:35,880.77,461.11,45.78,219.52,0,0,0,41
20:04:35,745.09,461.44,44.41,132.64,0,0,0,42
20:04:35,915.83,448.06,49.71,195.7,0,0,0,43
20:04:35,945.5,459.75,49.05,244,0,0,0,44
20:04:35,768.04,470.34,41.02,157.69,0,0,0,45
20:04:35,849.03,456.76,46.35,165.51,0,0,0,46
20:04:35,977.23,460,48.46,254.44,0,0,0,47
20:04:35,815.71,470.97,45.28,191.87,0,0,0,48
20:04:35,781.29,465.16,41.26,142.22,0,0,0,49
20:04:35,963.18,459.34,52.94,233.97,0,0,0,50
20:04:35,881.76,471.49,43.87,223.67,0,0,0,51
20:04:35,744.82,468.94,37.03,139.14,0,0,0,52
20:04:35,910.9,457.94,50.12,199.57,0,0,0,53
20:04:35,939.55,462.19,49.73,245.29,0,0,0,54
20:04:35,755.26,466.32,39.17,156.33,0,0,0,55
20:04:35,839.7,455.83,46.46,165.92,0,0,0,56
20:04:35,967.22,454.27,49.13,250.44,0,0,0,57
20:04:35,806.66,468.42,38.48,188.63,0,0,0,58
20:04:35,769,457.65,42.12,136.43,0,0,0,59
20:04:35,957.9,452.81,46.92,230.95,0,0,0,60
20:04:35,880.24,463.92,44.01,225.35,0,0,0,61
20:04:35,743.09,462.88,38.99,134.34,0,0,0,62
20:04:35,910.27,451.53,47.28,200.53,0,0,0,63
20:04:35,938.95,462.82,44.88,245.29,0,0,0,64
20:04:35,757.81,470.98,37.84,158,0,0,0,65
20:04:35,842.18,460.15,44.65,170.58,0,0,0,66
20:04:35,967.49,465.38,49.98,256.15,0,0,0,67
20:04:35,812.84,471.69,39.24,197.74,0,0,0,68
20:04:35,780.59,467.81,43.86,144.98,0,0,0,69
20:04:35,963.48,461.26,48.75,238.28,0,0,0,70
20:04:35,883.87,471.73,42,228.47,0,0,0,71
20:04:35,750.9,470.34,39.17,142.77,0,0,0,72
20:04:35,920.41,455.2,50.22,203.2,0,0,0,73
20:04:35,947.94,468.55,49.72,251.69,0,0,0,74
20:04:35,766.11,479.12,40.01,163.69,0,0,0,75
20:04:35,852.21,468.04,45.8,172.14,0,0,0,76
20:04:35,978.78,474.37,52.62,260.42,0,0,0,77
20:04:35,824.36,488.46,42.5,201.03,0,0,0,78
20:04:35,787.3,482.1,42.42,151.24,0,0,0,79
20:04:35,976.08,473.63,52.78,245.61,0,0,0,80
20:04:35,893.85,491.98,48.05,241.84,0,0,0,81
20:04:35,761.63,488.11,43,152.86,0,0,0,82
20:04:35,923.57,472.39,51.45,209.28,0,0,0,83
20:04:35,953.26,476.26,48.61,254.23,0,0,0,84
20:04:35,767.33,485.19,39.5,166.43,0,0,0,85
20:04:35,846.8,472.2,43.69,169.83,0,0,0,86
20:04:35,974.1,469.32,50.09,253.48,0,0,0,87
20:04:35,814.53,477.93,41.07,194.52,0,0,0,88
20:04:35,783.84,473.42,41.46,143.97,0,0,0,89
20:04:35,971.73,470.26,51.48,244.27,0,0,0,90
20:04:35,889.5,481.83,45.56,235.46,0,0,0,91
20:04:35,753.52,476.55,38.6,147.93,0,0,0,92
20:04:35,917.7,467.94,46.07,210.66,0,0,0,93
20:04:35,942.92,475.7,49.91,253.91,0,0,0,94
20:04:35,762.01,483.25,38.37,163.2,0,0,0,95
20:04:35,848.97,467.91,43.47,171.86,0,0,0,96
20:04:35,977.09,473.94,52.44,256.72,0,0,0,97
20:04:35,819.14,483.54,41.22,200.14,0,0,0,98
20:04:35,789.56,479.95,43.17,153.73,0,0,0,99
20:04:35,975.66,477.41,52.43,250.06,0,0,0,100
20:04:35,893.71,483.94,45.52,233.67,0,0,0,101
20:04:35,761.99,483.13,40.36,149.45,0,0,0,102
20:04:35,926.95,466.75,44.13,213.62,0,0,0,103
20:04:35,951.1,479.05,46.83,258.6,0,0,0,104
20:04:35,767.51,486.4,37.93,165.08,0,0,0,105
20:04:35,850.96,466.06,44.25,174.22,0,0,0,106
20:04:35,974.41,470.26,49.88,255.11,0,0,0,107
20:04:35,811.79,473.1,40.69,191.76,0,0,0,108
20:04:35,781.73,464.88,36.62,143.67,0,0,0,109
20:04:35,962.21,458.4,43.87,234.67,0,0,0,110
20:04:35,881.7,465.68,40.13,228.64,0,0,0,111
20:04:35,748.57,468.87,38.15,143.05,0,0,0,112
20:04:35,914.53,457.01,45.58,208.49,0,0,0,113
20:04:35,939.14,463.04,46.09,250.78,0,0,0,114
20:04:35,758.12,469.33,34.71,156.74,0,0,0,115
20:04:35,844.52,452.37,42.54,164.25,0,0,0,116
20:04:35,968.74,459.9,46.64,245.72,0,0,0,117
20:04:35,806.05,468.32,37.32,188.07,0,0,0,118
20:04:35,773.85,458.95,40.48,140.05,0,0,0,119
20:04:35,959.17,456.25,52,231.98,0,0,0,120
20:04:35,875.29,466.37,42.61,220.49,0,0,0,121
20:04:35,748.44,466.49,38.48,137.98,0,0,0,122
20:04:35,914.37,451.05,46.82,200.19,0,0,0,123
20:04:35,937.54,463.15,45.88,246.49,0,0,0,124
20:04:35,752.39,471.26,39.36,155.02,0,0,0,125
20:04:35,843.95,459.82,40.57,166.02,0,0,0,126
20:04:35,971.22,464.56,47.89,251.24,0,0,0,127
20:04:35,813.08,477.95,41.15,192.68,0,0,0,128
20:04:35,782.27,472.85,43.46,146.6,0,0,0,129
20:04:35,966.9,465.97,50.5,242.11,0,0,0,130
20:04:35,879.22,479.45,41.47,227.56,0,0,0,131
20:04:35,750.96,475.54,38.34,142.72,0,0,0,132
20:04:35,919.01,465.79,48.68,210.2,0,0,0,133
20:04:35,937.56,473.27,47.5,251.79,0,0,0,134
20:04:35,761.63,481.22,42.51,165.74,0,0,0,135
20:04:35,846.02,466.65,45.27,176.8,0,0,0,136
20:04:35,966.75,465.11,50.21,261.09,0,0,0,137
20:04:35,805.58,479.54,45.63,193.37,0,0,0,138
20:04:35,776,469.31,42.43,146.09,0,0,0,139
20:04:35,963.48,464.42,51.84,238.63,0,0,0,140
20:04:35,876.43,477.5,45.33,228.62,0,0,0,141
20:04:35,752.26,475,43.19,143.93,0,0,0,142
20:04:35,917.92,468.15,50.19,208.83,0,0,0,143
20:04:35,945.79,474.2,50.3,253.7,0,0,0,144
20:04:35,766.92,485.36,40.33,163.86,0,0,0,145
20:04:35,848.82,471.86,47.65,173.41,0,0,0,146
20:04:35,974.87,469.66,46.88,255.64,0,0,0,147
20:04:35,810.99,480.78,42.65,194.29,0,0,0,148
20:04:35,781.63,472,40.06,150.82,0,0,0,149
20:04:35,961.3,461.39,49.08,238.04,0,0,0,150
20:04:35,876.99,470.12,43.61,226.67,0,0,0,151
20:04:35,748.95,467.56,37.59,135.15,0,0,0,152
20:04:35,914.05,455.51,46.98,204.09,0,0,0,153
20:04:35,931.98,463.1,44.37,244.57,0,0,0,154
20:04:35,752.76,472.61,37.77,158.42,0,0,0,155
20:04:35,843.3,460.11,42.08,170.48,0,0,0,156
20:04:35,968.57,457.51,45.49,254.09,0,0,0,157
20:04:35,806.9,473.55,37.01,192.5,0,0,0,158
20:04:35,784.01,464.89,39.85,144.43,0,0,0,159
20:04:35,970.89,456.65,47.52,237.27,0,0,0,160
20:04:35,880.36,463.74,43.24,225.6,0,0,0,161
20:04:35,747.16,468.96,34.35,135.51,0,0,0,162
20:04:35,917.7,454.34,49.08,203.8,0,0,0,163
20:04:35,940.57,468.43,43.27,247.78,0,0,0,164
20:04:35,760.34,474.02,37.7,159.26,0,0,0,165
20:04:35,852.43,466.74,42.61,179.76,0,0,0,166
20:04:35,974.97,463.85,46.16,256.52,0,0,0,167
20:04:35,814.37,477.82,39.76,194.53,0,0,0,168
20:04:35,787.24,469.23,39.26,151.6,0,0,0,169
20:04:35,969.91,464.99,48.06,242.35,0,0,0,170
20:04:35,880.89,474.64,43.53,228.89,0,0,0,171
20:04:35,750.64,472.46,38.75,144.05,0,0,0,172
20:04:35,920.99,461.38,50.04,211.08,0,0,0,173
20:04:35,939.31,463.84,48.19,253.49,0,0,0,174
20:04:35,760.49,475.07,39.2,163.56,0,0,0,175
20:04:35,850.03,463.35,45.45,174.81,0,0,0,176
20:04:35,973.08,463.92,49.22,256.83,0,0,0,177
20:04:35,809.55,475.52,43.56,194.29,0,0,0,178
20:04:35,783.98,468.25,43.92,147.83,0,0,0,179
20:04:35,965.92,461.12,50.74,242.77,0,0,0,180
20:04:35,878.63,471.31,43.92,230.14,0,0,0,181
20:04:35,755.23,475.56,40.55,142.24,0,0,0,182
20:04:35,921.67,459.22,50.17,207.3,0,0,0,183
20:04:35,941.52,463.62,47.38,251.64,0,0,0,184
20:04:35,760.48,476.29,40.6,165.11,0,0,0,185
20:04:35,850.48,463.77,47.41,173.19,0,0,0,186
20:04:35,974.18,466.53,51.8,257.75,0,0,0,187
20:04:35,808.27,479.71,42.88,191.63,0,0,0,188
20:04:35,783.7,469.74,41.76,149.66,0,0,0,189
20:04:35,968.99,464.08,51.54,243.57,0,0,0,190
20:04:35,884.46,480.57,47.6,231.73,0,0,0,191
20:04:35,752.92,475.94,42.41,148.12,0,0,0,192
20:04:35,920.63,462.21,50.21,211.17,0,0,0,193
20:04:35,941.58,471.61,47.75,252.4,0,0,0,194
20:04:35,760.19,475.91,41.19,161.49,0,0,0,195
20:04:35,850.17,462.52,45.69,171.79,0,0,0,196
20:04:35,972.18,463.9,51.52,255.71,0,0,0,197
20:04:35,811.28,474.34,40.21,191.75,0,0,0,198
20:04:35,788.12,471.11,44.69,151.97,0,0,0,199
20:04:35,972.31,465.57,54.25,242.69,0,0,0,200
20:04:35,883.06,472.64,44.98,226.78,0,0,0,0
20:04:35,753.11,476.48,41.92,142.27,0,0,0,1
20:04:35,922.46,465.18,51.39,209.96,0,0,0,2
20:04:35,940.39,468.73,48.04,251.4,0,0,0,3
20:04:35,762.14,480.35,39.75,159.04,0,0,0,4
20:04:35,855.07,465.43,45.73,169.65,0,0,0,5
20:04:35,975.72,468.59,51.73,254.35,0,0,0,6
20:04:35,813.93,481.2,39.7,190,0,0,0,7
20:04:35,786.42,473.75,42.65,146.36,0,0,0,8
20:04:35,972.67,461.69,50.35,234.35,0,0,0,9
20:04:35,881.47,473.83,46.03,222.21,0,0,0,10
20:04:35,751.18,477.9,41.31,139.19,0,0,0,11
20:04:35,921.39,462.4,47.71,207.43,0,0,0,12
20:04:35,939.33,473.95,48.74,249.66,0,0,0,13
20:04:35,760.51,480.58,42.31,158.8,0,0,0,14
20:04:35,844.83,470.2,49.25,171.18,0,0,0,15
20:04:35,968.63,467.65,49.21,252.63,0,0,0,16
20:04:35,806.42,474.16,41.28,187.65,0,0,0,17
20:04:35,783.51,468.86,43.32,142.28,0,0,0,18
20:04:36,963.74,465.02,51.99,236.24,0,0,0,19
20:04:36,872.06,473.27,47.39,223.62,0,0,0,20
20:04:36,744.28,474.25,42.24,138.83,0,0,0,21
20:04:36,910.56,457.12,50.78,202.69,0,0,0,22
20:04:36,928.88,467.19,49.27,248.18,0,0,0,23
20:04:36,751.89,475.98,37.23,154.27,0,0,0,24
20:04:36,845.22,460.23,45.62,167.29,0,0,0,25
