TS,Channel1,Channel2,Channel3,Channel4,Ref1,Ref2,Ref3,,IndexId
20:26:40,891.18,234.74,-176.38,-590.71,0,0,0,,159
20:26:40,880.72,224.26,-91.66,-506.12,0,0,0,,160
20:26:40,964.68,342.48,-41.38,-462.61,0,0,0,,161
20:26:40,919.25,281.64,-153.64,-573.77,0,0,0,,162
20:26:40,869.04,205.33,-131.89,-549.66,0,0,0,,163
20:26:40,946.01,315.88,-26.59,-446.89,0,0,0,,164
20:26:40,955.29,324.92,-113.52,-538.02,0,0,0,,165
20:26:40,869.87,204.04,-164.46,-583.59,0,0,0,,166
20:26:40,913.95,268.47,-47.88,-468.23,0,0,0,,167
20:26:40,966.11,338.29,-73.67,-501.96,0,0,0,,168
20:26:40,890.96,236.34,-170.89,-588.19,0,0,0,,169
20:26:40,886.69,232.37,-84.62,-496.18,0,0,0,,170
20:26:40,964.09,343.23,-40.8,-464.84,0,0,0,,171
20:26:40,916.99,277.81,-158.96,-577.15,0,0,0,,172
20:26:40,863.48,201.32,-135.52,-552.07,0,0,0,,173
20:26:40,942.77,314.26,-28.88,-446.38,0,0,0,,174
20:26:40,948.74,319.24,-114.87,-537.86,0,0,0,,175
20:26:40,867.71,207,-166.99,-585.25,0,0,0,,176
20:26:40,916.07,271.24,-44.64,-463.11,0,0,0,,177
20:26:40,968.78,347.15,-78.15,-498.09,0,0,0,,178
20:26:40,886.08,235.03,-178.69,-597.49,0,0,0,,179
20:26:40,881.58,223.8,-92.53,-509.8,0,0,0,,180
20:26:40,964.15,343.32,-41.23,-460.45,0,0,0,,181
20:26:40,920.3,280.41,-155.13,-580.51,0,0,0,,182
20:26:40,867.7,202.63,-138.27,-553.83,0,0,0,,183
20:26:40,950.54,320.62,-22.68,-443.21,0,0,0,,184
20:26:40,951.44,326.26,-112.11,-537.48,0,0,0,,185
20:26:40,865.01,204.73,-170.67,-587.41,0,0,0,,186
20:26:40,912.19,271.78,-51.04,-466.54,0,0,0,,187
20:26:40,966.28,343.76,-76.19,-500.79,0,0,0,,188
20:26:40,891.8,243.09,-168.46,-590.07,0,0,0,,189
20:26:40,880.99,224.08,-92.52,-507.15,0,0,0,,190
20:26:40,961.16,337.55,-44.41,-461.92,0,0,0,,191
20:26:40,919.75,277.08,-156.77,-575.12,0,0,0,,192
20:26:40,865.52,200.36,-134.95,-556.13,0,0,0,,193
20:26:40,943.56,305.67,-30.92,-453.74,0,0,0,,194
20:26:40,946.43,315.02,-118.97,-540.23,0,0,0,,195
20:26:40,869.13,203.89,-168.13,-586.5,0,0,0,,196
20:26:40,911.77,260.21,-54.47,-468.58,0,0,0,,197
20:26:40,965.12,333.49,-80.96,-504.65,0,0,0,,198
20:26:40,892.34,236.44,-176.61,-596.69,0,0,0,,199
20:26:40,883.32,221.42,-95.18,-509.58,0,0,0,,200
20:26:40,962.56,335.11,-44.88,-469.05,0,0,0,,0
20:26:40,920.68,274.36,-159.02,-582.14,0,0,0,,1
20:26:40,861.64,196.3,-139.92,-553.28,0,0,0,,2
20:26:40,945.27,312.83,-29.67,-446.57,0,0,0,,3
20:26:40,950.45,316.99,-119.93,-540.81,0,0,0,,4
20:26:40,865.4,196.29,-172.91,-585.4,0,0,0,,5
20:26:40,909.55,265.58,-49.28,-466.59,0,0,0,,6
20:26:40,970.27,344.58,-76.07,-498.89,0,0,0,,7
20:26:40,891.11,239.6,-174.96,-594.82,0,0,0,,8
20:26:40,881.81,221.42,-93.03,-508.08,0,0,0,,9
20:26:40,967.78,345.55,-39.44,-461.73,0,0,0,,10
20:26:40,923.31,283.18,-151.86,-573.59,0,0,0,,11
20:26:40,859.87,202.53,-135.19,-554.1,0,0,0,,12
20:26:40,944.29,314.57,-29.39,-449.99,0,0,0,,13
20:26:40,945.01,318.31,-123.58,-544.46,0,0,0,,14
20:26:40,867.29,203.51,-173.97,-589.66,0,0,0,,15
20:26:40,911.24,267.03,-48.3,-468.36,0,0,0,,16
20:26:40,964.38,344.54,-78.1,-500.45,0,0,0,,17
20:26:40,883.87,231.81,-179.15,-595.36,0,0,0,,18
20:26:40,878.74,221.4,-92.27,-508.05,0,0,0,,19
20:26:40,964.4,340.04,-38.33,-462.09,0,0,0,,20
20:26:40,921.2,280.1,-156.75,-575.51,0,0,0,,21
20:26:40,871.55,207.04,-134.87,-548.08,0,0,0,,22
20:26:40,941.74,309.25,-30.58,-453.67,0,0,0,,23
20:26:40,950.07,318.24,-119.85,-546.36,0,0,0,,24
20:26:40,865.07,201.41,-172.21,-587.42,0,0,0,,25
20:26:40,912.85,270.94,-50.12,-469.41,0,0,0,,26
20:26:40,968.57,341.11,-77.68,-500.35,0,0,0,,27
20:26:40,891.97,237.39,-178.9,-593.34,0,0,0,,28
20:26:40,880.45,225.64,-91.62,-508.76,0,0,0,,29
20:26:40,966.17,343.81,-41.13,-463.28,0,0,0,,30
20:26:40,920.91,281.69,-156.34,-577.87,0,0,0,,31
20:26:40,865.09,206.37,-135.37,-552.39,0,0,0,,32
20:26:40,947.34,321.64,-24.67,-444.69,0,0,0,,33
20:26:40,947.6,317,-119.54,-540.42,0,0,0,,34
20:26:40,864.22,201.8,-174.86,-590.69,0,0,0,,35
20:26:40,910.21,267.01,-48.23,-466.14,0,0,0,,36
20:26:40,962.54,336.54,-78.26,-499.8,0,0,0,,37
20:26:40,885.85,235.6,-178,-596.49,0,0,0,,38
20:26:40,880.9,223.3,-90.63,-506.81,0,0,0,,39
20:26:40,966.94,343.73,-37.94,-460.78,0,0,0,,40
20:26:40,922.41,286.84,-155.11,-572.07,0,0,0,,41
20:26:40,870.55,205.25,-135.2,-547.68,0,0,0,,42
20:26:40,943.49,316.78,-24.94,-448.2,0,0,0,,43
20:26:40,950.37,318.75,-117.05,-538.21,0,0,0,,44
20:26:40,866.73,203.79,-169.91,-586.59,0,0,0,,45
20:26:40,910.53,268.19,-52.07,-466.36,0,0,0,,46
20:26:40,963.7,339.43,-75.73,-501.36,0,0,0,,47
20:26:40,888.47,238.47,-177.33,-593.32,0,0,0,,48
20:26:40,882.06,229.99,-87.99,-503.29,0,0,0,,49
20:26:40,976.9,350.05,-33.72,-451.62,0,0,0,,50
20:26:40,925.03,284.86,-152.25,-573.2,0,0,0,,51
20:26:40,870.01,202.35,-137.65,-546.93,0,0,0,,52
20:26:40,943.63,309.74,-29.46,-449.08,0,0,0,,53
20:26:40,951.64,319.11,-114.14,-541.6,0,0,0,,54
20:26:40,870.29,206.76,-167.56,-583.9,0,0,0,,55
20:26:40,919.77,275.96,-43.17,-461.33,0,0,0,,56
20:26:40,963.23,338.16,-76.92,-502.69,0,0,0,,57
20:26:40,886.54,235.92,-181.48,-597.33,0,0,0,,58
20:26:40,879.22,220.81,-92.73,-510.33,0,0,0,,59
20:26:40,965.13,340.08,-41.9,-460.91,0,0,0,,60
20:26:40,920.97,281.23,-153.61,-576.51,0,0,0,,61
20:26:40,864.69,204.08,-137.02,-550.59,0,0,0,,62
20:26:40,947.88,317.9,-28.65,-446.36,0,0,0,,63
20:26:40,953.58,327.51,-114.26,-536.5,0,0,0,,64
20:26:40,870.17,209.22,-169.39,-583.51,0,0,0,,65
20:26:40,912.11,264.61,-51.2,-471.62,0,0,0,,66
20:26:40,965.69,339.08,-78.88,-505.55,0,0,0,,67
20:26:40,886.8,233.24,-177.23,-596.82,0,0,0,,68
20:26:40,884.26,225.36,-90.18,-501.89,0,0,0,,69
20:26:40,966.01,345.06,-39.93,-463.1,0,0,0,,70
20:26:40,918.86,276.39,-157.34,-580.54,0,0,0,,71
20:26:40,862.17,205.37,-132.36,-547.21,0,0,0,,72
20:26:40,944.87,316.27,-30.78,-446.59,0,0,0,,73
20:26:40,954.56,321.76,-115.46,-537.84,0,0,0,,74
20:26:40,869.34,202.91,-168.04,-583.74,0,0,0,,75
20:26:40,920.38,277.16,-38.8,-459.09,0,0,0,,76
20:26:40,973.86,344.84,-73.47,-494.93,0,0,0,,77
20:26:40,891.73,236.2,-176.15,-592.4,0,0,0,,78
20:26:40,885.08,219.43,-89.8,-506.5,0,0,0,,79
20:26:40,967.37,342.62,-34.25,-462.96,0,0,0,,80
20:26:40,916.31,279.04,-157.07,-579.19,0,0,0,,81
20:26:40,859.3,201.5,-140.54,-554.08,0,0,0,,82
20:26:40,939.91,313.25,-29.26,-452.62,0,0,0,,83
20:26:40,948.28,317.32,-118.79,-544.81,0,0,0,,84
20:26:40,871.02,201.29,-169.53,-586.96,0,0,0,,85
20:26:40,911.18,272.56,-42.92,-464.36,0,0,0,,86
20:26:40,962.65,337.57,-74.72,-500.81,0,0,0,,87
20:26:40,890.09,234.05,-174.36,-592.35,0,0,0,,88
20:26:40,879.47,225.54,-90.25,-505.84,0,0,0,,89
20:26:40,961.23,338.02,-37.52,-464.49,0,0,0,,90
20:26:40,920.87,272.14,-154.12,-579.13,0,0,0,,91
20:26:40,870.81,203.91,-133.43,-546.59,0,0,0,,92
20:26:40,949.94,312.87,-24.87,-445.06,0,0,0,,93
20:26:40,950.88,318.9,-119.81,-541.62,0,0,0,,94
20:26:40,865.92,202.99,-175.95,-588.74,0,0,0,,95
20:26:40,910.29,267.64,-48.64,-466.87,0,0,0,,96
20:26:41,966.48,346.55,-76.79,-502.27,0,0,0,,97
20:26:41,886.58,242.78,-176.98,-596.16,0,0,0,,98
20:26:41,882.75,226.91,-94.17,-512.91,0,0,0,,99
20:26:41,961.38,334.43,-45.95,-470.88,0,0,0,,100
20:26:41,919.47,282.79,-154.67,-575.01,0,0,0,,101
20:26:41,866.39,201.1,-137.4,-548.69,0,0,0,,102
20:26:41,946.81,313.76,-28.68,-448.11,0,0,0,,103
20:26:41,949.61,322.48,-115.34,-541.17,0,0,0,,104
20:26:41,864.25,205.27,-171.06,-589.6,0,0,0,,105
20:26:41,914.46,270.67,-44.73,-466,0,0,0,,106
20:26:41,973.97,349.62,-71.06,-494.88,0,0,0,,107
20:26:41,890.29,238.26,-176.91,-592.67,0,0,0,,108
20:26:41,885.72,221.56,-91.19,-506.83,0,0,0,,109
20:26:41,962.5,340.41,-42.31,-463.11,0,0,0,,110
20:26:41,920.13,279.37,-156.03,-576.69,0,0,0,,111
20:26:41,865.24,198.17,-134.52,-553.46,0,0,0,,112
20:26:41,944.74,308.7,-29.92,-451.9,0,0,0,,113
20:26:41,952.73,324.66,-116.48,-538.14,0,0,0,,114
20:26:41,870.77,204.94,-169.12,-583.44,0,0,0,,115
20:26:41,912.19,268.25,-48.26,-464.3,0,0,0,,116
20:26:41,966.09,338.21,-75.89,-502.01,0,0,0,,117
20:26:41,888.66,233.3,-176.51,-596.22,0,0,0,,118
20:26:41,878.2,223.99,-93.21,-509.45,0,0,0,,119
20:26:41,959.66,338.81,-45.52,-466.99,0,0,0,,120
20:26:41,922.4,278.38,-159.5,-584.77,0,0,0,,121
20:26:41,865.28,203.58,-134.04,-549.64,0,0,0,,122
20:26:41,941.65,311.67,-26.9,-449.03,0,0,0,,123
20:26:41,947.25,318.49,-118.76,-539.44,0,0,0,,124
20:26:41,864.3,201.13,-170.97,-585.87,0,0,0,,125
20:26:41,909.27,264.33,-49.23,-468.68,0,0,0,,126
20:26:41,963.8,338.85,-76.61,-500.74,0,0,0,,127
20:26:41,888.38,233.12,-175.29,-593.44,0,0,0,,128
20:26:41,882.57,221.8,-92.39,-504.75,0,0,0,,129
20:26:41,961.94,333.29,-42.76,-464.43,0,0,0,,130
20:26:41,917.15,273.28,-159.86,-577.97,0,0,0,,131
20:26:41,867.48,200.46,-134.57,-550.02,0,0,0,,132
20:26:41,950.23,315.8,-21.42,-447.87,0,0,0,,133
20:26:41,948.72,316.78,-112.68,-539.22,0,0,0,,134
20:26:41,869.09,203.01,-169.06,-584.75,0,0,0,,135
20:26:41,916.79,271.94,-44.77,-459.46,0,0,0,,136
20:26:41,964.58,340.44,-71.97,-497.4,0,0,0,,137
20:26:41,891.06,239.83,-173.45,-591.81,0,0,0,,138
20:26:41,877.46,225.96,-92.53,-507.92,0,0,0,,139
20:26:41,964.01,338.63,-39.53,-461.6,0,0,0,,140
20:26:41,919.5,281.1,-150.36,-574.69,0,0,0,,141
20:26:41,865.2,206.81,-131.49,-549.77,0,0,0,,142
20:26:41,941.08,320.73,-26.35,-446.72,0,0,0,,143
20:26:41,945.2,317.38,-119.85,-540.38,0,0,0,,144
20:26:41,867.51,203.97,-170.01,-584.13,0,0,0,,145
20:26:41,912.4,269.72,-44.98,-465.39,0,0,0,,146
20:26:41,968.44,339.3,-73.66,-501.78,0,0,0,,147
20:26:41,890.94,232.58,-173.21,-595.97,0,0,0,,148
20:26:41,884,223.61,-93.74,-506.33,0,0,0,,149
20:26:41,965.74,344.1,-40.96,-461.56,0,0,0,,150
20:26:41,921.53,282.08,-157.33,-578.77,0,0,0,,151
20:26:41,866.69,203.34,-134.76,-551.75,0,0,0,,152
20:26:41,946.86,317.71,-26.95,-448.49,0,0,0,,153
20:26:41,954.68,321.78,-114.25,-540.91,0,0,0,,154
20:26:41,867.45,208.15,-167.92,-585.58,0,0,0,,155
20:26:41,913.62,269.71,-47.69,-468.5,0,0,0,,156
20:26:41,962.14,339.6,-78.49,-501.71,0,0,0,,157
20:26:41,889.36,236.24,-175.83,-595.89,0,0,0,,158
20:26:41,888.26,232.27,-87.23,-506.16,0,0,0,,159
20:26:41,974.67,343.8,-32.46,-455.74,0,0,0,,160
20:26:41,918.31,277.3,-156.77,-577.11,0,0,0,,161
20:26:41,864.32,198.57,-136.56,-552.24,0,0,0,,162
20:26:41,945.57,315.44,-24.01,-448.02,0,0,0,,163
20:26:41,957.63,326.81,-109.71,-533.88,0,0,0,,164
20:26:41,872.39,211.84,-164.29,-581.45,0,0,0,,165
20:26:41,911.66,266.11,-49.16,-464.88,0,0,0,,166
20:26:41,959.6,333.86,-82.39,-506.78,0,0,0,,167
20:26:41,890.2,229.44,-177.79,-594.97,0,0,0,,168
20:26:41,879.92,219,-91.55,-508.37,0,0,0,,169
20:26:41,965.51,339.64,-41.8,-463.89,0,0,0,,170
20:26:41,919.84,279.26,-156.66,-577.31,0,0,0,,171
20:26:41,864.49,195.74,-138.83,-550.46,0,0,0,,172
20:26:41,942.96,312.84,-28.05,-450.8,0,0,0,,173
20:26:41,951.96,320.77,-116.07,-539.01,0,0,0,,174
20:26:41,867.46,206.48,-167.59,-586.98,0,0,0,,175
20:26:41,917.71,265.26,-46.09,-463.64,0,0,0,,176
20:26:41,967.68,344.51,-74.05,-499.4,0,0,0,,177
20:26:41,895.86,241.27,-174.74,-591.78,0,0,0,,178
20:26:41,879,224.65,-88.85,-506.09,0,0,0,,179
20:26:41,967.16,345.42,-35.48,-457.89,0,0,0,,180
20:26:41,923.78,282.15,-152.49,-573.35,0,0,0,,181
20:26:41,866.96,205.22,-131.54,-550.74,0,0,0,,182
20:26:41,945.13,312.52,-28.24,-446.69,0,0,0,,183
20:26:41,950.22,317.9,-116.67,-541.88,0,0,0,,184
20:26:41,868.48,205.79,-171.05,-586.71,0,0,0,,185
20:26:41,913.49,274.07,-48.06,-466.27,0,0,0,,186
20:26:41,964.1,340.38,-77.2,-500.43,0,0,0,,187
20:26:41,887.99,234.51,-177.26,-597.34,0,0,0,,188
20:26:41,887.43,226.54,-88.62,-504.61,0,0,0,,189
20:26:41,967.93,346.19,-35.79,-460.11,0,0,0,,190
20:26:41,922.61,279.65,-154.18,-576.3,0,0,0,,191
20:26:41,863.57,198.92,-135.65,-550.64,0,0,0,,192
20:26:41,940.38,312.33,-26.57,-449.75,0,0,0,,193
20:26:41,954.59,320.7,-116.17,-539.04,0,0,0,,194
20:26:41,872.91,208.73,-168.65,-583.4,0,0,0,,195
20:26:41,914.31,270.17,-45.79,-464.15,0,0,0,,196
20:26:41,967.08,344.81,-75.24,-502.53,0,0,0,,197
20:26:41,888.15,233.87,-172.34,-593.25,0,0,0,,198
20:26:41,881.84,225.35,-95.08,-511.74,0,0,0,,199
20:26:41,960.99,340.11,-43.69,-467.57,0,0,0,,200
20:26:41,917.66,278.89,-154.96,-575.89,0,0,0,,0
20:26:41,868.47,202.9,-136.12,-549.76,0,0,0,,1
20:26:41,949.36,321.03,-21.57,-447.43,0,0,0,,2
20:26:41,951.38,323.66,-114.63,-536.01,0,0,0,,3
20:26:41,867.7,209.2,-171.17,-588.12,0,0,0,,4
20:26:41,909.54,266.64,-47.1,-463.58,0,0,0,,5
20:26:41,965.16,341.16,-77.79,-503.25,0,0,0,,6
20:26:41,886.96,235.8,-177.53,-595.24,0,0,0,,7
20:26:41,878.73,225.46,-90.41,-506.6,0,0,0,,8
20:26:41,966.06,344.65,-38.36,-459.93,0,0,0,,9
20:26:41,919.26,284.65,-151.36,-570.25,0,0,0,,10
20:26:41,862.51,202.18,-134.59,-552.9,0,0,0,,11
20:26:41,949.26,318.83,-21.74,-444.04,0,0,0,,12
20:26:41,952.45,321.74,-112.29,-537.47,0,0,0,,13
20:26:41,866.16,201.03,-174.77,-593.44,0,0,0,,14
20:26:41,904.85,262.54,-53.12,-471.96,0,0,0,,15
20:26:41,957.33,340.96,-82.4,-504.5,0,0,0,,16
20:26:41,886.6,232.46,-181.31,-598.46,0,0,0,,17
20:26:41,882.47,224.9,-91.84,-508.55,0,0,0,,18
20:26:41,960.39,342.45,-40.01,-465.83,0,0,0,,19
20:26:41,918.82,281.4,-156.75,-575.85,0,0,0,,20
20:26:41,862.02,198.95,-136.27,-553.82,0,0,0,,21
20:26:41,941.57,315.8,-28.93,-452.11,0,0,0,,22
20:26:41,951.73,322.22,-114.27,-540.87,0,0,0,,23
20:26:41,865.22,202.58,-166.78,-585.07,0,0,0,,24
20:26:41,912.44,265.99,-47.46,-466.82,0,0,0,,25
20:26:41,962.98,341.23,-76.91,-502.06,0,0,0,,26
20:26:41,885.54,231.64,-179.96,-600.56,0,0,0,,27
20:26:41,878.97,223.52,-94.43,-511.32,0,0,0,,28
20:26:41,962.39,340.41,-37.12,-463.81,0,0,0,,29
20:26:41,921.75,282.84,-153.55,-573.84,0,0,0,,30
20:26:41,861.24,199.7,-139.5,-554.61,0,0,0,,31
20:26:41,940.06,306.95,-30.75,-452.85,0,0,0,,32
20:26:41,949.82,315.57,-116.85,-547.04,0,0,0,,33
20:26:41,871.48,203.07,-167.4,-588.69,0,0,0,,34
20:26:41,910.71,265.03,-50.88,-466.43,0,0,0,,35
20:26:41,966.3,337.26,-77.72,-501.65,0,0,0,,36
20:26:41,892.03,234.29,-174.85,-596.54,0,0,0,,37
20:26:41,881.1,227.5,-91.96,-508.24,0,0,0,,38
20:26:41,964.05,344.08,-41.09,-462.07,0,0,0,,39
20:26:41,920.84,281.9,-154.7,-576.24,0,0,0,,40
20:26:41,865.52,198.36,-133.79,-549.89,0,0,0,,41
20:26:41,943.74,312.33,-28.44,-447.14,0,0,0,,42
20:26:41,952.43,318.01,-118.87,-539.46,0,0,0,,43
20:26:41,866.29,199.93,-168.16,-588.08,0,0,0,,44
20:26:41,908.92,264.65,-49.97,-469.4,0,0,0,,45
20:26:41,960.73,337.53,-79.45,-503.79,0,0,0,,46
20:26:41,899.63,241.32,-169.96,-588.1,0,0,0,,47
20:26:41,882.73,225.64,-87.49,-503.13,0,0,0,,48
20:26:41,960.25,338.67,-40.78,-465.45,0,0,0,,49
20:26:41,919.09,275.36,-157.4,-577.93,0,0,0,,50
20:26:41,862.34,198.83,-139.88,-557.77,0,0,0,,51
20:26:41,943.03,313.28,-25.27,-450.01,0,0,0,,52
20:26:41,944.13,317.37,-117.49,-543.74,0,0,0,,53
20:26:41,863.12,204.09,-171.98,-586.04,0,0,0,,54
20:26:41,911.06,268.74,-47.69,-467.03,0,0,0,,55
20:26:41,965.94,341.01,-75.47,-501.74,0,0,0,,56
20:26:41,891.56,234.33,-174.57,-595.12,0,0,0,,57
20:26:41,885.74,230.17,-84.96,-501.02,0,0,0,,58
20:26:41,970.82,342.74,-32.55,-454.64,0,0,0,,59
20:26:41,921.24,282.03,-150.2,-574.16,0,0,0,,60
20:26:41,867.15,203.48,-135.58,-550.47,0,0,0,,61
20:26:41,943.53,314.51,-29.51,-450.51,0,0,0,,62
20:26:41,946.81,325.88,-114.76,-540.6,0,0,0,,63
20:26:41,869.64,211.28,-165.32,-586.22,0,0,0,,64
20:26:41,910.09,269.19,-49.63,-466.99,0,0,0,,65
20:26:41,960.08,338.09,-77.34,-500.17,0,0,0,,66
20:26:41,887.96,237.62,-174.74,-595.59,0,0,0,,67
20:26:41,880.13,224.09,-90.44,-506.88,0,0,0,,68
20:26:41,968.83,343.58,-36.27,-458.03,0,0,0,,69
20:26:41,917.51,277.34,-155.95,-579.79,0,0,0,,70
20:26:41,860.45,193.77,-140.07,-555.65,0,0,0,,71
20:26:41,939.38,309.61,-32.26,-453.1,0,0,0,,72
20:26:41,943.15,320.26,-119.24,-541.04,0,0,0,,73
20:26:41,868.43,206.7,-164.38,-581.86,0,0,0,,74
20:26:41,913.49,267.02,-44.81,-464.3,0,0,0,,75
20:26:41,963.56,341.47,-77.06,-501.98,0,0,0,,76
20:26:41,887.09,236.4,-177.56,-595.2,0,0,0,,77
20:26:41,881.45,230.88,-89.15,-506.76,0,0,0,,78
20:26:41,968.31,344.91,-36.47,-460.56,0,0,0,,79
20:26:41,923.68,287.01,-148.53,-568.53,0,0,0,,80
20:26:41,867.53,205.41,-132.32,-549.56,0,0,0,,81
20:26:41,941.56,310.47,-30.46,-453.01,0,0,0,,82
20:26:41,945.41,314.3,-120.37,-543.06,0,0,0,,83
20:26:41,866.57,204.72,-169.37,-586.07,0,0,0,,84
20:26:41,909.03,265.23,-50.02,-469.33,0,0,0,,85
20:26:41,962.9,340.2,-77.74,-505.83,0,0,0,,86
20:26:41,886.89,238.23,-174.23,-596.44,0,0,0,,87
20:26:41,877.78,226.23,-87.52,-507.13,0,0,0,,88
20:26:41,965.75,345.67,-38.91,-461.73,0,0,0,,89
20:26:41,923.64,286.15,-149.54,-572.62,0,0,0,,90
20:26:41,871.46,209.98,-126.88,-542.9,0,0,0,,91
20:26:41,946.18,320.55,-20.76,-445.38,0,0,0,,92
20:26:41,946.21,314.9,-118.21,-543.42,0,0,0,,93
20:26:41,864.01,199.46,-174.66,-592.92,0,0,0,,94
20:26:41,907.86,264.18,-49.37,-468.21,0,0,0,,95
20:26:41,962.98,341.05,-76.22,-504.25,0,0,0,,96
20:26:42,886.46,233.14,-178.38,-595.85,0,0,0,,97
20:26:42,877.33,217.84,-91.97,-510.04,0,0,0,,98
20:26:42,962.6,342.75,-38.33,-461.85,0,0,0,,99
20:26:42,918.43,278.67,-153.96,-577.13,0,0,0,,100
20:26:42,861.81,198.97,-138.11,-555.78,0,0,0,,101
20:26:42,941.36,312.22,-31,-453.65,0,0,0,,102
20:26:42,949.63,318.55,-115.6,-542.23,0,0,0,,103
20:26:42,868.03,206.96,-171.49,-584.98,0,0,0,,104
20:26:42,909.54,264.59,-44.18,-465.36,0,0,0,,105
20:26:42,961.77,339.45,-76.13,-503.11,0,0,0,,106
20:26:42,887.8,234.72,-176.92,-596.24,0,0,0,,107
20:26:42,890.33,230.92,-86.86,-500.88,0,0,0,,108
20:26:42,971.35,344.84,-34.1,-458.89,0,0,0,,109
20:26:42,920.76,279.48,-152.5,-578,0,0,0,,110
20:26:42,862.06,204.99,-134.79,-550.9,0,0,0,,111
20:26:42,940.58,310.58,-27.13,-450.52,0,0,0,,112
20:26:42,951.35,320.77,-116.26,-539.32,0,0,0,,113
20:26:42,869.33,203.11,-171.92,-588.34,0,0,0,,114
20:26:42,906.27,262.56,-55.45,-473.56,0,0,0,,115
20:26:42,961.34,333.89,-84,-507.39,0,0,0,,116
20:26:42,886.87,228.56,-182.93,-601.53,0,0,0,,117
20:26:42,875.29,218.83,-94.35,-513.61,0,0,0,,118
20:26:42,959.16,341.66,-38.83,-464.83,0,0,0,,119
20:26:42,923.83,282.1,-152.44,-574.99,0,0,0,,120
20:26:42,861.14,199.12,-138.32,-550.87,0,0,0,,121
20:26:42,940.65,309.89,-28.62,-451.36,0,0,0,,122
20:26:42,945.21,313.71,-116.62,-544.75,0,0,0,,123
20:26:42,864.83,194.89,-168.31,-589,0,0,0,,124
20:26:42,906.51,261.35,-50.92,-469.78,0,0,0,,125
20:26:42,959.86,342.07,-77.23,-500.58,0,0,0,,126
20:26:42,883.9,239.48,-176.77,-592.95,0,0,0,,127
20:26:42,882.91,229.09,-90.52,-506.44,0,0,0,,128
20:26:42,965.75,344.33,-40.17,-462.17,0,0,0,,129
20:26:42,922.96,284.21,-149.38,-574.7,0,0,0,,130
20:26:42,869.52,206.18,-133.71,-549.79,0,0,0,,131
20:26:42,944.59,315.82,-23.95,-446.66,0,0,0,,132
20:26:42,948.15,322.67,-114.45,-541.32,0,0,0,,133
20:26:42,866.47,206.27,-170.61,-587.49,0,0,0,,134
20:26:42,907.52,263.76,-48.56,-469.72,0,0,0,,135
20:26:42,961.14,338.35,-74.55,-503.76,0,0,0,,136
20:26:42,890.52,231.96,-180.5,-599.81,0,0,0,,137
20:26:42,878.1,223.52,-93,-507.07,0,0,0,,138
20:26:42,962.22,341.81,-40.26,-462.17,0,0,0,,139
20:26:42,918.66,275.23,-154.86,-577.82,0,0,0,,140
20:26:42,861.35,202.25,-139,-551.19,0,0,0,,141
20:26:42,935.11,306.13,-30.21,-451.82,0,0,0,,142
20:26:42,945.6,314.8,-118.7,-544.36,0,0,0,,143
20:26:42,865.05,202.24,-171.22,-589.99,0,0,0,,144
20:26:42,906.35,262.78,-52.64,-469.26,0,0,0,,145
20:26:42,959.76,336.75,-83.03,-504.09,0,0,0,,146
20:26:42,881.15,234.16,-178.06,-604.21,0,0,0,,147
20:26:42,880.62,224.8,-91.92,-509.33,0,0,0,,148
20:26:42,966.88,345.02,-37.35,-462.77,0,0,0,,149
20:26:42,920.02,282.55,-152.08,-577.22,0,0,0,,150
20:26:42,865.9,203.61,-136.36,-553.54,0,0,0,,151
20:26:42,946.54,312.05,-28.03,-448.42,0,0,0,,152
20:26:42,952.58,320.55,-115.35,-545.27,0,0,0,,153
20:26:42,864.73,206.39,-171.15,-587.11,0,0,0,,154
20:26:42,908.35,267.34,-51.82,-467.46,0,0,0,,155
20:26:42,967.05,340.15,-77.49,-500.26,0,0,0,,156
20:26:42,885.96,238.92,-178.78,-596.44,0,0,0,,157
20:26:42,876.03,222.23,-94.38,-513.59,0,0,0,,158
20:26:42,960.81,337.74,-37.3,-461.91,0,0,0,,159
20:26:42,919.05,276.78,-153.28,-578.78,0,0,0,,160
20:26:42,866.17,200.96,-135.89,-550.8,0,0,0,,161
20:26:42,944.58,315.69,-23.35,-448.89,0,0,0,,162
20:26:42,946.35,316.24,-119.06,-545.24,0,0,0,,163
20:26:42,864.89,199.64,-172.03,-589.26,0,0,0,,164
20:26:42,910.27,264.75,-49.57,-466.03,0,0,0,,165
20:26:42,967.12,342.03,-75.02,-501.11,0,0,0,,166
20:26:42,885.43,235.6,-175.23,-593.28,0,0,0,,167
20:26:42,880.7,221.83,-90.57,-510.45,0,0,0,,168
20:26:42,963.42,341.19,-39.68,-462.85,0,0,0,,169
20:26:42,915.9,280.23,-154.66,-574.48,0,0,0,,170
20:26:42,861.45,200.92,-134.41,-548.97,0,0,0,,171
20:26:42,945.28,309.75,-24.25,-445.95,0,0,0,,172
20:26:42,947.29,320.9,-117.62,-543.5,0,0,0,,173
20:26:42,866.65,208.34,-170.8,-588.66,0,0,0,,174
20:26:42,910.49,268.74,-44.64,-468.54,0,0,0,,175
20:26:42,963.68,340.32,-76.45,-503.19,0,0,0,,176
20:26:42,883.84,236.46,-181.53,-600.72,0,0,0,,177
20:26:42,876.52,227.33,-91.87,-507.05,0,0,0,,178
20:26:42,957.92,340.72,-38.86,-461.97,0,0,0,,179
