Unix Time Code,Time/Date,Channel 1,Latitude,Longitude,Device,OS,Hardware,Firmware,MAC Address,Name
91618,2019-07-30 07:53:09,4281.538462,22.67210911,22.67210911,,,,,,
91618,2019-07-30 07:53:09,4282.564103,22.67210911,22.67210911,,,,,,
91620,2019-07-30 07:53:09,4294.871795,22.67210911,22.67210911,,,,,,
91621,2019-07-30 07:53:09,4298.461538,22.67210911,22.67210911,,,,,,
91622,2019-07-30 07:53:09,4298.974359,22.67210911,22.67210911,,,,,,
91623,2019-07-30 07:53:09,4309.74359,22.67210911,22.67210911,,,,,,
91624,2019-07-30 07:53:09,4319.487179,22.67210911,22.67210911,,,,,,
91625,2019-07-30 07:53:09,4313.333333,22.67210911,22.67210911,,,,,,
91625,2019-07-30 07:53:09,4313.333333,22.67210911,22.67210911,,,,,,
91626,2019-07-30 07:53:09,4318.974359,22.67210911,22.67210911,,,,,,
91626,2019-07-30 07:53:09,4312.307692,22.67210911,22.67210911,,,,,,
91627,2019-07-30 07:53:09,4311.794872,22.67210911,22.67210911,,,,,,
91628,2019-07-30 07:53:09,4317.948718,22.67210911,22.67210911,,,,,,
91628,2019-07-30 07:53:09,4316.410256,22.67210911,22.67210911,,,,,,
91629,2019-07-30 07:53:09,4319.487179,22.67210911,22.67210911,,,,,,
91630,2019-07-30 07:53:09,4324.615385,22.67210911,22.67210911,,,,,,
91630,2019-07-30 07:53:09,4315.897436,22.67210911,22.67210911,,,,,,
91631,2019-07-30 07:53:09,4303.076923,22.67210911,22.67210911,,,,,,
91632,2019-07-30 07:53:09,4300,22.67210911,22.67210911,,,,,,
91632,2019-07-30 07:53:09,4301.025641,22.67210911,22.67210911,,,,,,
91633,2019-07-30 07:53:09,4297.435897,22.67210911,22.67210911,,,,,,
91634,2019-07-30 07:53:09,4297.435897,22.67210911,22.67210911,,,,,,
91634,2019-07-30 07:53:09,4295.384615,22.67210911,22.67210911,,,,,,
91635,2019-07-30 07:53:09,4289.74359,22.67210911,22.67210911,,,,,,
91635,2019-07-30 07:53:09,4288.205128,22.67210911,22.67210911,,,,,,
91636,2019-07-30 07:53:09,4286.153846,22.67210911,22.67210911,,,,,,
91637,2019-07-30 07:53:09,4283.076923,22.67210911,22.67210911,,,,,,
91637,2019-07-30 07:53:09,4280,22.67210911,22.67210911,,,,,,
91638,2019-07-30 07:53:09,4277.435897,22.67210911,22.67210911,,,,,,
91638,2019-07-30 07:53:09,4277.948718,22.67210911,22.67210911,,,,,,
91639,2019-07-30 07:53:09,4277.435897,22.67210911,22.67210911,,,,,,
91640,2019-07-30 07:53:09,4279.487179,22.67210911,22.67210911,,,,,,
91640,2019-07-30 07:53:09,4280,22.67210911,22.67210911,,,,,,
91641,2019-07-30 07:53:09,4271.282051,22.67210911,22.67210911,,,,,,
91642,2019-07-30 07:53:09,4269.74359,22.67210911,22.67210911,,,,,,
91642,2019-07-30 07:53:09,4272.820513,22.67210911,22.67210911,,,,,,
91643,2019-07-30 07:53:09,4277.435897,22.67210911,22.67210911,,,,,,
91643,2019-07-30 07:53:09,4282.564103,22.67210911,22.67210911,,,,,,
91644,2019-07-30 07:53:09,4270.25641,22.67210911,22.67210911,,,,,,
91645,2019-07-30 07:53:09,4261.538462,22.67210911,22.67210911,,,,,,
91645,2019-07-30 07:53:09,4272.307692,22.67210911,22.67210911,,,,,,
91646,2019-07-30 07:53:09,4280,22.67210911,22.67210911,,,,,,
91647,2019-07-30 07:53:09,4278.461538,22.67210911,22.67210911,,,,,,
91647,2019-07-30 07:53:09,4280.512821,22.67210911,22.67210911,,,,,,
91648,2019-07-30 07:53:09,4290.769231,22.67210911,22.67210911,,,,,,
91648,2019-07-30 07:53:09,4296.410256,22.67210911,22.67210911,,,,,,
91649,2019-07-30 07:53:09,4302.564103,22.67210911,22.67210911,,,,,,
91650,2019-07-30 07:53:09,4315.897436,22.67210911,22.67210911,,,,,,
91650,2019-07-30 07:53:09,4318.461538,22.67210911,22.67210911,,,,,,
91651,2019-07-30 07:53:09,4311.794872,22.67210911,22.67210911,,,,,,
91651,2019-07-30 07:53:09,4312.307692,22.67210911,22.67210911,,,,,,
91652,2019-07-30 07:53:09,4317.435897,22.67210911,22.67210911,,,,,,
91653,2019-07-30 07:53:09,4318.974359,22.67210911,22.67210911,,,,,,
91653,2019-07-30 07:53:09,4314.871795,22.67210911,22.67210911,,,,,,
91654,2019-07-30 07:53:09,4313.333333,22.67210911,22.67210911,,,,,,
91655,2019-07-30 07:53:09,4306.666667,22.67210911,22.67210911,,,,,,
91655,2019-07-30 07:53:09,4295.897436,22.67210911,22.67210911,,,,,,
91656,2019-07-30 07:53:09,4295.384615,22.67210911,22.67210911,,,,,,
91656,2019-07-30 07:53:09,4292.820513,22.67210911,22.67210911,,,,,,
91657,2019-07-30 07:53:09,4286.153846,22.67210911,22.67210911,,,,,,
91658,2019-07-30 07:53:09,4285.128205,22.67210911,22.67210911,,,,,,
91658,2019-07-30 07:53:09,4285.641026,22.67210911,22.67210911,,,,,,
91659,2019-07-30 07:53:09,4291.282051,22.67210911,22.67210911,,,,,,
91659,2019-07-30 07:53:09,4292.820513,22.67210911,22.67210911,,,,,,
91660,2019-07-30 07:53:09,4285.128205,22.67210911,22.67210911,,,,,,
91661,2019-07-30 07:53:09,4271.282051,22.67210911,22.67210911,,,,,,
91661,2019-07-30 07:53:09,4254.871795,22.67210911,22.67210911,,,,,,
91662,2019-07-30 07:53:09,4253.333333,22.67210911,22.67210911,,,,,,
91663,2019-07-30 07:53:09,4261.025641,22.67210911,22.67210911,,,,,,
91663,2019-07-30 07:53:09,4263.589744,22.67210911,22.67210911,,,,,,
91664,2019-07-30 07:53:09,4265.128205,22.67210911,22.67210911,,,,,,
91664,2019-07-30 07:53:09,4266.666667,22.67210911,22.67210911,,,,,,
91665,2019-07-30 07:53:09,4267.692308,22.67210911,22.67210911,,,,,,
91666,2019-07-30 07:53:09,4264.102564,22.67210911,22.67210911,,,,,,
91666,2019-07-30 07:53:09,4264.615385,22.67210911,22.67210911,,,,,,
91667,2019-07-30 07:53:09,4265.641026,22.67210911,22.67210911,,,,,,
91667,2019-07-30 07:53:09,4256.410256,22.67210911,22.67210911,,,,,,
91668,2019-07-30 07:53:09,4254.871795,22.67210911,22.67210911,,,,,,
91669,2019-07-30 07:53:09,4262.564103,22.67210911,22.67210911,,,,,,
91669,2019-07-30 07:53:09,4265.128205,22.67210911,22.67210911,,,,,,
91670,2019-07-30 07:53:09,4266.153846,22.67210911,22.67210911,,,,,,
91671,2019-07-30 07:53:09,4264.102564,22.67210911,22.67210911,,,,,,
91671,2019-07-30 07:53:09,4266.153846,22.67210911,22.67210911,,,,,,
91672,2019-07-30 07:53:09,4266.666667,22.67210911,22.67210911,,,,,,
91672,2019-07-30 07:53:09,4257.435897,22.67210911,22.67210911,,,,,,
91673,2019-07-30 07:53:09,4250.25641,22.67210911,22.67210911,,,,,,
91674,2019-07-30 07:53:09,4248.717949,22.67210911,22.67210911,,,,,,
91674,2019-07-30 07:53:09,4250.769231,22.67210911,22.67210911,,,,,,
91675,2019-07-30 07:53:09,4244.615385,22.67210911,22.67210911,,,,,,
91675,2019-07-30 07:53:09,4232.307692,22.67210911,22.67210911,,,,,,
91676,2019-07-30 07:53:09,4234.871795,22.67210911,22.67210911,,,,,,
91676,2019-07-30 07:53:09,4240,22.67210911,22.67210911,,,,,,
91677,2019-07-30 07:53:09,4237.435897,22.67210911,22.67210911,,,,,,
91677,2019-07-30 07:53:09,4237.948718,22.67210911,22.67210911,,,,,,
91678,2019-07-30 07:53:09,4239.487179,22.67210911,22.67210911,,,,,,
91679,2019-07-30 07:53:09,4241.538462,22.67210911,22.67210911,,,,,,
91679,2019-07-30 07:53:09,4245.128205,22.67210911,22.67210911,,,,,,
91680,2019-07-30 07:53:09,4250.769231,22.67210911,22.67210911,,,,,,
91680,2019-07-30 07:53:09,4252.820513,22.67210911,22.67210911,,,,,,
91681,2019-07-30 07:53:09,4246.153846,22.67210911,22.67210911,,,,,,
91681,2019-07-30 07:53:09,4243.076923,22.67210911,22.67210911,,,,,,
91682,2019-07-30 07:53:09,4244.615385,22.67210911,22.67210911,,,,,,
91683,2019-07-30 07:53:09,4246.666667,22.67210911,22.67210911,,,,,,
91683,2019-07-30 07:53:09,4254.358974,22.67210911,22.67210911,,,,,,
91684,2019-07-30 07:53:09,4254.358974,22.67210911,22.67210911,,,,,,
91684,2019-07-30 07:53:09,4242.051282,22.67210911,22.67210911,,,,,,
91685,2019-07-30 07:53:09,4228.205128,22.67210911,22.67210911,,,,,,
